question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_name,pct
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Steyer,Tom Steyer,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,de Blasio,Bill de Blasio,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Bullock,Steve Bullock,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Messam,Wayne Messam,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Sestak,Joe Sestak,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Bennet,Michael F. Bennet,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Ryan,Tim Ryan,0
102994,59618,2020,California,1365,Change Research,1186,KQED,Change Research,48,Change Research,C,3325,lv,lv-d,Online,U.S. President,9/12/19,9/15/19,,FALSE,,FALSE,FALSE,9/19/19 12:43,,https://www.changeresearch.com/california-poll-sept-12-15,primary,DEM,Delaney,John K. Delaney,0
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Biden,Joseph R. Biden Jr.,23
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Warren,Elizabeth Warren,10
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Sanders,Bernard Sanders,10
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Harris,Kamala D. Harris,5
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Buttigieg,Pete Buttigieg,4
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Booker,Cory A. Booker,1
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Klobuchar,Amy Klobuchar,2
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,O'Rourke,Beto O'Rourke,1
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Castro,Julián Castro,1
103421,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,1009,a,a,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-2-2019.pdf,primary,DEM,Yang,Andrew Yang,3
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Biden,Joseph R. Biden Jr.,23
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Warren,Elizabeth Warren,9
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Sanders,Bernard Sanders,9
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Harris,Kamala D. Harris,5
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Buttigieg,Pete Buttigieg,4
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Klobuchar,Amy Klobuchar,2
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Yang,Andrew Yang,2
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,O'Rourke,Beto O'Rourke,1
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Booker,Cory A. Booker,1
103422,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,B/C,882,rv,rv,Live Phone,U.S. President,9/3/19,9/15/19,,FALSE,,FALSE,FALSE,9/27/19 11:07,,https://www.umw.edu/news/2019/09/27/biden-leads-democratic-nomination-in-virginia-umw-survey-finds/,primary,DEM,Castro,Julián Castro,1
109326,61984,2020,,916,Public Religion Research Institute,,,Public Religion Research Institute,428,Public Religion Research Institute,A/B,957,a,a-r,Live Phone/Online,U.S. President,8/22/19,9/15/19,,FALSE,,FALSE,FALSE,10/21/19 7:36,,https://www.prri.org/wp-content/uploads/2019/10/2019-AVS-Topline-Oct-21-Release-v1-PDF.pdf,primary,REP,Trump,Donald Trump,74
109326,61984,2020,,916,Public Religion Research Institute,,,Public Religion Research Institute,428,Public Religion Research Institute,A/B,957,a,a-r,Live Phone/Online,U.S. President,8/22/19,9/15/19,,FALSE,,FALSE,FALSE,10/21/19 7:36,,https://www.prri.org/wp-content/uploads/2019/10/2019-AVS-Topline-Oct-21-Release-v1-PDF.pdf,primary,REP,Weld,William F. Weld,10
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Biden,Joseph R. Biden Jr.,31
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sanders,Bernard Sanders,15
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Warren,Elizabeth Warren,12
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Harris,Kamala D. Harris,5
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Buttigieg,Pete Buttigieg,4
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,O'Rourke,Beto O'Rourke,3
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Booker,Cory A. Booker,2
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Castro,Julián Castro,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Klobuchar,Amy Klobuchar,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Delaney,John K. Delaney,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Gabbard,Tulsi Gabbard,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Williamson,Marianne Williamson,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Yang,Andrew Yang,2
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Messam,Wayne Messam,0
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Ryan,Tim Ryan,2
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Bennet,Michael F. Bennet,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Bullock,Steve Bullock,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,de Blasio,Bill de Blasio,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sestak,Joe Sestak,1
102667,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1302,rv,rv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,HarrisX/SR Democrat RV,https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Steyer,Tom Steyer,1
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Biden,Joseph R. Biden Jr.,38
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sanders,Bernard Sanders,14
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Warren,Elizabeth Warren,15
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Harris,Kamala D. Harris,5
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Buttigieg,Pete Buttigieg,4
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,O'Rourke,Beto O'Rourke,3
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Booker,Cory A. Booker,1
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Castro,Julián Castro,1
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Klobuchar,Amy Klobuchar,1
102668,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,799,lv,lv-d,Online,U.S. President,9/10/19,9/13/19,,FALSE,,TRUE,FALSE,9/13/19 17:24,"HarrisX/SR Democrat LV, definite voter",https://docs.google.com/spreadsheets/d/e/2PACX-1vQJEoQZepPGs1WaZFsHfO5UPq9Lovvfpc1_tpV9p7tLAiEXuAnXNH7u8mGlpctZEnXfLW8lgNOYLijb/pubhtml/sheet?headers=false&gid=0,primary,DEM,Delaney,John K. Delaney,1
